lng
93.73952
93.75749
93.77545
93.79341
93.81138
93.82934
93.84731
93.86527
93.88323
93.9012
93.91916
93.93713
93.95509
93.97305
93.99102
94.00898
94.02695
94.04491
94.06287
94.08084
94.0988
94.11677
94.13473
94.15269
94.17066
94.18862
94.20659
94.22455
94.24251
94.26048
94.27844
94.29641
94.31437
94.33234
94.3503
94.36826
94.38623
94.40419
94.42216
94.44012
94.45808
94.47605
94.49401
94.51198
94.52994
94.5479
94.56587
94.58383
94.6018
94.61976
94.63772
94.65569
94.67365
94.69162
94.70958
94.72754
94.74551
94.76347
94.78144
94.7994
94.81737
94.83533
94.85329
94.87126
94.88922
94.90719
94.92515
94.94311
94.96108
94.97904
94.99701
95.01497
95.03293
95.0509
95.06886
95.08683
95.10479
95.12275
95.14072
95.15868
95.17665
95.19461
95.21257
95.23054
95.2485
95.26647
95.28443
95.3024
95.32036
95.33832
95.35629
95.37425
95.39222
95.41018
95.42814
95.44611
95.46407
95.48204
95.5
95.51796
95.53593
95.55389
95.57186
95.58982
95.60778
95.62575
95.64371
95.66168
95.67964
95.6976
95.71557
95.73353
95.7515
95.76946
95.78743
95.80539
95.82335
95.84132
95.85928
95.87725
95.89521
95.91317
95.93114
95.9491
95.96707
95.98503
96.00299
96.02096
96.03892
96.05689
96.07485
96.09281
96.11078
96.12874
96.14671
96.16467
96.18263
96.2006
96.21856
96.23653
96.25449
96.27246
96.29042
96.30838
96.32635
96.34431
96.36228
96.38024
96.3982
96.41617
96.43413
96.4521
96.47006
96.48802
96.50599
96.52395
96.54192
96.55988
96.57784
96.59581
96.61377
96.63174
96.6497
96.66766
96.68563
96.70359
96.72156
96.73952
96.75749
96.77545
96.79341
96.81138
96.82934
96.84731
96.86527
96.88323
96.9012
96.91916
96.93713
96.95509
96.97305
96.99102
97.00898
97.02695
97.04491
97.06287
97.08084
97.0988
97.11677
97.13473
97.15269
97.17066
97.18862
97.20659
97.22455
97.24251
97.26048
97.27844
97.29641
97.31437
97.33234
97.3503
97.36826
97.38623
97.40419
97.42216
97.44012
97.45808
97.47605
97.49401
97.51198
97.52994
97.5479
97.56587
97.58383
97.6018
97.61976
97.63772
97.65569
97.67365
97.69162
97.70958
97.72754
97.74551
97.76347
97.78144
97.7994
97.81737
97.83533
97.85329
97.87126
97.88922
97.90719
97.92515
97.94311
97.96108
97.97904
97.99701
98.01497
98.03293
98.0509
98.06886
98.08683
98.10479
98.12275
98.14072
98.15868
98.17665
98.19461
98.21257
98.23054
98.2485
98.26647
98.28443
98.3024
98.32036
98.33832
98.35629
98.37425
98.39222
98.41018
98.42814
98.44611
98.46407
98.48204
98.5
98.51796
98.53593
98.55389
98.57186
98.58982
98.60778
98.62575
98.64371
98.66168
98.67964
98.6976
98.71557
98.73353
98.7515
98.76946
98.78743
98.80539
98.82335
98.84132
98.85928
98.87725
98.89521
98.91317
98.93114
98.9491
98.96707
98.98503
99.00299
99.02096
99.03892
99.05689
99.07485
99.09281
99.11078
99.12874
99.14671
99.16467
99.18263
99.2006
99.21856
99.23653
99.25449
99.27246
99.29042
99.30838
99.32635
99.34431
99.36228
99.38024
99.3982
99.41617
99.43413
99.4521
99.47006
99.48802
99.50599
99.52395
99.54192
99.55988
99.57784
99.59581
99.61377
99.63174
99.6497
99.66766
99.68563
99.70359
99.72156
99.73952
99.75749
99.77545
99.79341
99.81138
99.82934
99.84731
99.86527
99.88323
99.9012
99.91916
99.93713
99.95509
99.97305
99.99102
100.009
100.0269
100.0449
100.0629
100.0808
100.0988
100.1168
100.1347
100.1527
100.1707
100.1886
100.2066
100.2246
100.2425
100.2605
100.2784
100.2964
100.3144
100.3323
100.3503
100.3683
100.3862
100.4042
100.4222
100.4401
100.4581
100.476
100.494
100.512
100.5299
100.5479
100.5659
100.5838
100.6018
100.6198
100.6377
100.6557
100.6737
100.6916
100.7096
100.7275
100.7455
100.7635
100.7814
100.7994
100.8174
100.8353
100.8533
100.8713
100.8892
100.9072
100.9251
100.9431
100.9611
100.979
100.997
101.015
101.0329
101.0509
101.0689
101.0868
101.1048
101.1228
101.1407
101.1587
101.1766
101.1946
101.2126
101.2305
101.2485
101.2665
101.2844
101.3024
101.3204
101.3383
101.3563
101.3743
101.3922
101.4102
101.4281
101.4461
101.4641
101.482
101.5
101.518
101.5359
101.5539
101.5719
101.5898
101.6078
101.6257
101.6437
101.6617
101.6796
101.6976
101.7156
101.7335
101.7515
101.7695
101.7874
101.8054
101.8234
101.8413
101.8593
101.8772
101.8952
101.9132
101.9311
101.9491
101.9671
101.985
102.003
102.021
102.0389
102.0569
102.0749
102.0928
102.1108
102.1287
102.1467
102.1647
102.1826
102.2006
102.2186
102.2365
102.2545
102.2725
102.2904
102.3084
102.3263
102.3443
102.3623
102.3802
102.3982
102.4162
102.4341
102.4521
102.4701
102.488
102.506
102.524
102.5419
102.5599
102.5778
102.5958
102.6138
102.6317
102.6497
102.6677
102.6856
102.7036
102.7216
102.7395
102.7575
102.7754
102.7934
102.8114
102.8293
102.8473
102.8653
102.8832
102.9012
102.9192
102.9371
102.9551
102.9731
102.991
103.009
103.0269
103.0449
103.0629
103.0808
103.0988
103.1168
103.1347
103.1527
103.1707
103.1886
103.2066
103.2246
103.2425
103.2605
103.2784
103.2964
103.3144
103.3323
103.3503
103.3683
103.3862
103.4042
103.4222
103.4401
103.4581
103.476
103.494
103.512
103.5299
103.5479
103.5659
103.5838
103.6018
103.6198
103.6377
103.6557
103.6737
103.6916
103.7096
103.7275
103.7455
103.7635
103.7814
103.7994
103.8174
103.8353
103.8533
103.8713
103.8892
103.9072
103.9251
103.9431
103.9611
103.979
103.997
104.015
104.0329
104.0509
104.0689
104.0868
104.1048
104.1228
104.1407
104.1587
104.1766
104.1946
104.2126
104.2305
104.2485
104.2665
104.2844
104.3024
104.3204
104.3383
104.3563
104.3743
104.3922
104.4102
104.4281
104.4461
104.4641
104.482
104.5
104.518
104.5359
104.5539
104.5719
104.5898
104.6078
104.6257
104.6437
104.6617
104.6796
104.6976
104.7156
104.7335
104.7515
104.7695
104.7874
104.8054
104.8234
104.8413
104.8593
104.8772
104.8952
104.9132
104.9311
104.9491
104.9671
104.985
105.003
105.021
105.0389
105.0569
105.0749
105.0928
105.1108
105.1287
105.1467
105.1647
105.1826
105.2006
105.2186
105.2365
105.2545
105.2725
105.2904
105.3084
105.3263
105.3443
105.3623
105.3802
105.3982
105.4162
105.4341
105.4521
105.4701
105.488
105.506
105.524
105.5419
105.5599
105.5778
105.5958
105.6138
105.6317
105.6497
105.6677
105.6856
105.7036
105.7216
105.7395
105.7575
105.7754
105.7934
105.8114
105.8293
105.8473
105.8653
105.8832
105.9012
105.9192
105.9371
105.9551
105.9731
105.991
106.009
106.0269
106.0449
106.0629
106.0808
106.0988
106.1168
106.1347
106.1527
106.1707
106.1886
106.2066
106.2246
106.2425
106.2605
106.2784
106.2964
106.3144
106.3323
106.3503
106.3683
106.3862
106.4042
106.4222
106.4401
106.4581
106.476
106.494
106.512
106.5299
106.5479
106.5659
106.5838
106.6018
106.6198
106.6377
106.6557
106.6737
106.6916
106.7096
106.7275
106.7455
106.7635
106.7814
106.7994
106.8174
106.8353
106.8533
106.8713
106.8892
106.9072
106.9251
106.9431
106.9611
106.979
106.997
107.015
107.0329
107.0509
107.0689
107.0868
107.1048
107.1228
107.1407
107.1587
107.1766
107.1946
107.2126
107.2305
107.2485
107.2665
107.2844
107.3024
107.3204
107.3383
107.3563
107.3743
107.3922
107.4102
107.4281
107.4461
107.4641
107.482
107.5
107.518
107.5359
107.5539
107.5719
107.5898
107.6078
107.6257
107.6437
107.6617
107.6796
107.6976
107.7156
107.7335
107.7515
107.7695
107.7874
107.8054
107.8234
107.8413
107.8593
107.8772
107.8952
107.9132
107.9311
107.9491
107.9671
107.985
108.003
108.021
108.0389
108.0569
108.0749
108.0928
108.1108
108.1287
108.1467
108.1647
108.1826
108.2006
108.2186
108.2365
108.2545
108.2725
108.2904
108.3084
108.3263
108.3443
108.3623
108.3802
108.3982
108.4162
108.4341
108.4521
108.4701
108.488
108.506
108.524
108.5419
108.5599
108.5778
108.5958
108.6138
108.6317
108.6497
108.6677
108.6856
108.7036
108.7216
108.7395
108.7575
108.7754
108.7934
108.8114
108.8293
108.8473
108.8653
108.8832
108.9012
108.9192
108.9371
108.9551
108.9731
108.991
109.009
109.0269
109.0449
109.0629
109.0808
109.0988
109.1168
109.1347
109.1527
109.1707
109.1886
109.2066
109.2246
109.2425
109.2605
109.2784
109.2964
109.3144
109.3323
109.3503
109.3683
109.3862
109.4042
109.4222
109.4401
109.4581
109.476
109.494
109.512
109.5299
109.5479
109.5659
109.5838
109.6018
109.6198
109.6377
109.6557
109.6737
109.6916
109.7096
109.7275
109.7455
109.7635
109.7814
109.7994
109.8174
109.8353
109.8533
109.8713
109.8892
109.9072
109.9251
109.9431
109.9611
109.979
109.997
110.015
110.0329
110.0509
110.0689
110.0868
110.1048
110.1228
110.1407
110.1587
110.1766
110.1946
110.2126
110.2305
110.2485
110.2665
110.2844
110.3024
110.3204
110.3383
110.3563
110.3743
110.3922
110.4102
110.4281
110.4461
110.4641
110.482
110.5
110.518
110.5359
110.5539
110.5719
110.5898
110.6078
110.6257
110.6437
110.6617
110.6796
110.6976
110.7156
110.7335
110.7515
110.7695
110.7874
110.8054
110.8234
110.8413
110.8593
110.8772
110.8952
110.9132
110.9311
110.9491
110.9671
110.985
111.003
111.021
111.0389
111.0569
111.0749
111.0928
111.1108
111.1287
111.1467
111.1647
111.1826
111.2006
111.2186
111.2365
111.2545
111.2725
111.2904
111.3084
111.3263
111.3443
111.3623
111.3802
111.3982
111.4162
111.4341
111.4521
111.4701
111.488
111.506
111.524
111.5419
111.5599
111.5778
111.5958
111.6138
111.6317
111.6497
111.6677
111.6856
111.7036
111.7216
111.7395
111.7575
111.7754
111.7934
111.8114
111.8293
111.8473
111.8653
111.8832
111.9012
111.9192
111.9371
111.9551
111.9731
111.991
112.009
112.0269
112.0449
112.0629
112.0808
112.0988
112.1168
112.1347
112.1527
112.1707
112.1886
112.2066
112.2246
112.2425
112.2605
112.2784
112.2964
112.3144
112.3323
112.3503
112.3683
112.3862
112.4042
112.4222
112.4401
112.4581
112.476
112.494
112.512
112.5299
112.5479
112.5659
112.5838
112.6018
112.6198
112.6377
112.6557
112.6737
112.6916
112.7096
112.7275
112.7455
112.7635
112.7814
112.7994
112.8174
112.8353
112.8533
112.8713
112.8892
112.9072
112.9251
112.9431
112.9611
112.979
112.997
113.015
113.0329
113.0509
113.0689
113.0868
113.1048
113.1228
113.1407
113.1587
113.1766
113.1946
113.2126
113.2305
113.2485
113.2665
113.2844
113.3024
113.3204
113.3383
113.3563
113.3743
113.3922
113.4102
113.4281
113.4461
113.4641
113.482
113.5
113.518
113.5359
113.5539
113.5719
113.5898
113.6078
113.6257
113.6437
113.6617
113.6796
113.6976
113.7156
113.7335
113.7515
113.7695
113.7874
113.8054
113.8234
113.8413
113.8593
113.8772
113.8952
113.9132
113.9311
113.9491
113.9671
113.985
114.003
114.021
114.0389
114.0569
114.0749
114.0928
114.1108
114.1287
114.1467
114.1647
114.1826
114.2006
114.2186
114.2365
114.2545
114.2725
114.2904
114.3084
114.3263
114.3443
114.3623
114.3802
114.3982
114.4162
114.4341
114.4521
114.4701
114.488
114.506
114.524
114.5419
114.5599
114.5778
114.5958
114.6138
114.6317
114.6497
114.6677
114.6856
114.7036
114.7216
114.7395
114.7575
114.7754
114.7934
114.8114
114.8293
114.8473
114.8653
114.8832
114.9012
114.9192
114.9371
114.9551
114.9731
114.991
